Timestamps,WindSpeed,StdDevWindSpeed,WindDirAbs,WindDirRel,Power,MaxPower,MinPower,StdDevPower,AvgRPow,Pitch,GenRPM,RotorRPM,EnvirTemp,NacelTemp,GearOilTemp,GearBearTemp,GenTemp,GenPh1Temp,GenPh2Temp,GenPh3Temp,GenBearTemp
07/07/2006 22:50,4.5,0.6,242.6,-3.4,53.5,97.1,18.5,15.6,7.5,-0.8,1003,16.2,14,26,54,61,999,75,75,77,67
07/07/2006 23:00,4.7,0.5,247,2.1,60.1,83.3,24.7,17.2,8.5,-1.1,1001,16.1,13,25,54,61,999,75,75,77,67
07/07/2006 23:10,5.1,0.3,241.2,-5.7,80.2,98.3,59.1,9.2,11.3,-1.6,1004,16.2,13,25,54,61,999,76,76,77,67
07/07/2006 23:20,4.9,0.5,237.3,-6.2,68.2,101.4,31.8,18.1,9.6,-1.3,1006,16.2,13,25,54,61,999,76,76,78,67
07/07/2006 23:30,4.2,0.4,228.7,-3.8,42.1,62.4,26.3,7.6,5.9,-0.6,1000,16.1,13,25,54,60,999,75,75,77,67
07/07/2006 23:40,4.7,0.5,230.7,-1.7,62.3,88.4,35.6,12.8,8.8,-1.1,1002,16.1,13,25,54,61,999,75,75,77,67
07/07/2006 23:50,4.9,0.4,229.7,-2.7,70.5,95.3,33.8,12.1,9.9,-1.3,1002,16.2,13,25,54,61,999,76,76,77,67
08/07/2006,5.1,0.3,231.1,-1.3,77.4,95.3,50.8,7.7,10.9,-1.6,1003,16.2,13,25,54,61,999,76,76,78,67
08/07/2006 00:10,4.6,0.3,232.7,0.3,55.8,79.5,41.2,9.8,7.8,-1,999,16.1,13,25,54,61,999,76,76,77,67
08/07/2006 00:20,4.6,0.3,233.8,1.4,52.3,76.5,36.8,7.3,7.3,-0.9,1000,16.1,13,25,54,61,999,76,76,77,67
08/07/2006 00:30,4.7,0.3,240.8,2.5,57.9,78.1,45.5,7.7,8.1,-1,1000,16.1,13,25,54,61,999,76,76,77,67
08/07/2006 00:40,4.8,0.3,246.7,5.1,60.2,77,46.2,9,8.5,-1.1,1000,16.1,13,24,54,60,999,76,76,77,67
08/07/2006 00:50,4.6,0.2,250.8,1.7,54.6,66.5,42.8,4.8,7.7,-0.9,999,16.1,13,24,54,60,999,76,76,77,67
08/07/2006 01:00,3.6,0.5,240.5,-5.6,26.8,50.1,9.9,10.8,3.7,0,999,16.1,13,25,54,60,999,75,75,77,67
08/07/2006 01:10,3.1,0.4,230.8,-4.6,17.7,26.1,6.1,3.9,2.4,0.3,1000,16.1,13,25,53,58,999,75,75,77,68
08/07/2006 01:20,3.8,0.3,234,5,29,41.3,17.5,5.4,4,-0.2,1000,16.1,13,25,53,59,999,75,75,77,68
08/07/2006 01:30,4.5,0.3,238.7,5.6,46,69.4,32.5,5.7,6.4,-0.8,1000,16.1,13,24,53,59,999,75,75,77,68
08/07/2006 01:40,4.6,0.3,237.9,4.8,53.9,75.1,35.3,7.9,7.6,-0.9,1000,16.1,13,24,53,60,999,75,75,77,68
08/07/2006 01:50,4.5,0.4,239.1,0.1,52.9,74.9,37.3,8.4,7.4,-0.8,1000,16.1,13,25,53,60,999,75,75,77,68
08/07/2006 02:00,4.3,0.6,240.2,1.1,45.8,89.8,7.6,14.9,6.4,-0.7,1000,16.1,13,25,53,60,999,75,75,77,68
08/07/2006 02:10,4.4,0.4,239.5,0.4,49.9,80,29.2,9.4,7,-0.7,1000,16.1,13,24,53,60,999,75,75,77,68
08/07/2006 02:20,4.7,0.4,241,1.9,59.3,89.2,32.4,11.8,8.3,-1,1001,16.1,13,24,53,60,999,75,75,77,67
08/07/2006 02:30,4.9,0.3,240.3,1.2,68.9,84.2,54.9,5.7,9.7,-1.3,1000,16.1,13,24,53,60,999,76,76,77,67
08/07/2006 02:40,5.1,0.3,234.3,-3.8,81.9,97.6,65.6,8.3,11.6,-1.6,1008,16.3,13,24,53,60,999,76,76,78,67
08/07/2006 02:50,5.5,0.2,233.1,1.1,96.4,105.3,84.7,4.3,13.6,-1.9,1043,16.8,13,24,53,61,999,77,77,78,67
08/07/2006 03:00,5.8,0.3,232.3,0.3,115.7,131.7,90.9,9,16.4,-1.9,1106,17.8,13,24,54,61,999,77,77,79,67
08/07/2006 03:10,5.7,0.3,230.7,-1.3,108,129.1,88.8,9.4,15.3,-1.9,1081,17.4,12,24,54,61,999,78,78,80,67
08/07/2006 03:20,5.7,0.3,228.4,-3.6,106.9,122.9,81.6,7,15.1,-1.9,1078,17.4,12,24,53,61,999,78,79,80,67
08/07/2006 03:30,6.3,0.4,226,-1,146.9,193.4,89.2,21.8,20.8,-1.9,1181,19,12,24,53,61,999,79,79,80,67
08/07/2006 03:40,6.6,0.4,229.3,3.6,164.2,191.1,126.3,11.4,23.3,-1.9,1250,20.2,12,25,54,62,999,80,80,82,68
08/07/2006 03:50,6.2,0.4,225.1,-0.6,142.7,178.3,113.4,14.1,20.2,-1.9,1181,19.1,12,25,54,62,999,81,81,83,68
08/07/2006 04:00,6.3,0.4,219.5,-2.2,147.3,177.8,115.6,14.4,20.9,-1.9,1189,19.2,12,25,54,62,999,82,82,83,69
08/07/2006 04:10,5.8,0.4,220.8,2.2,113.1,138.9,85.2,11.3,16,-1.9,1098,17.7,12,24,54,62,999,82,82,83,69
08/07/2006 04:20,6,0.4,224.1,5.3,122.6,158,83.5,15.1,17.4,-1.9,1146,18.5,12,24,54,62,999,82,82,83,69
08/07/2006 04:30,6,0.4,226.1,1.9,124.4,156.8,98.9,11.4,17.6,-1.9,1137,18.3,12,25,54,62,999,82,82,83,70
08/07/2006 04:40,5.1,0.6,228.4,3.6,78.4,140.1,37.5,25.1,11.1,-1.4,1029,16.6,12,24,54,61,999,81,81,83,70
08/07/2006 04:50,5.3,0.4,229,-0.8,87.1,115.4,51.5,11.3,12.3,-1.7,1025,16.5,12,24,53,60,999,81,81,82,70
08/07/2006 05:00,5.2,0.3,228.7,-1.1,87,107.1,60.2,9.7,12.3,-1.7,1017,16.4,12,24,53,60,999,81,81,82,70
08/07/2006 05:10,5,0.5,228.3,-1.5,71.8,106.7,44.9,11.7,10.1,-1.4,1006,16.2,12,24,53,60,999,81,81,82,70
08/07/2006 05:20,5.3,0.5,225,-4.8,90.1,129.9,59.3,14.1,12.7,-1.6,1034,16.7,12,24,53,60,999,81,81,82,70
08/07/2006 05:30,5.5,0.6,225,-4.8,105.5,146,62.4,19.2,14.9,-1.7,1072,17.3,12,24,53,60,999,81,81,82,70
08/07/2006 05:40,5,0.6,219.6,-3.2,72.7,105.4,35.9,17.2,10.2,-1.4,1016,16.4,12,24,53,60,999,81,81,82,70
08/07/2006 05:50,4.5,0.6,220.9,-1.8,55,99.3,20.9,16.6,7.7,-0.9,1002,16.2,12,24,52,59,999,80,80,82,70
08/07/2006 06:00,4.3,0.7,221.5,-1.2,43.4,90,1.9,17,6.1,-0.6,1000,16.1,12,24,52,59,999,80,80,81,70
08/07/2006 06:10,4.7,0.5,223.9,1.2,61.9,90.6,32.2,14.2,8.7,-1.1,1002,16.2,12,24,52,59,999,79,80,81,70
08/07/2006 06:20,4.5,0.5,225.7,3,49.7,86.5,10.1,14.6,7,-0.9,1001,16.1,12,24,51,58,999,79,79,81,70
08/07/2006 06:30,4,0.6,225.1,2.4,33,75.4,8.2,14.5,4.6,-0.4,1000,16.1,12,24,51,58,999,79,79,80,70
08/07/2006 06:40,4.6,0.6,228.7,0.3,54.5,121.7,-0.1,21.8,7.7,-0.9,1005,16.2,13,24,51,58,999,79,79,80,70
08/07/2006 06:50,4.5,0.8,223.2,-1.3,58.3,134.2,16,23.8,8.2,-0.9,1007,16.2,13,24,51,58,999,79,79,80,70
08/07/2006 07:00,5.7,0.8,224.1,-0.4,110.6,201.4,35.9,36.7,15.7,-1.6,1098,17.7,13,24,51,59,999,79,79,81,70
08/07/2006 07:10,4.8,1,225.2,0.7,76.7,163.3,15.6,33.6,10.8,-1,1040,16.8,13,24,51,59,999,80,80,82,70
08/07/2006 07:20,5.3,0.8,223.4,-1.1,91.9,173.5,26.8,33.7,13,-1.4,1054,17,13,24,51,59,999,80,80,82,70
08/07/2006 07:30,5.6,0.8,225.1,0.6,109.7,207.1,55.3,33.1,15.5,-1.6,1091,17.6,13,24,51,59,999,81,81,82,70
08/07/2006 07:40,5.5,0.6,225.3,0.8,98.7,152.2,56.7,20.4,14,-1.7,1062,17.1,13,24,52,59,999,81,81,83,70
08/07/2006 07:50,6,0.9,226.4,-1.5,129.6,240.3,37.4,44.6,18.4,-1.7,1151,18.5,13,24,52,60,999,81,81,83,70
08/07/2006 08:00,6,0.8,228.6,1.5,130.4,266.1,41,40,18.5,-1.7,1160,18.7,13,25,52,61,999,82,82,84,70
08/07/2006 08:10,5.3,1.1,224.4,0,97.2,218.3,21.7,46.4,13.7,-1.3,1080,17.4,13,24,52,60,999,82,83,84,71
08/07/2006 08:20,4.7,0.9,220.8,-2.7,68,136.8,16,26.2,9.6,-1,1017,16.4,14,24,52,59,999,82,82,83,71
08/07/2006 08:30,4.9,0.8,222.4,0.5,75.4,190,24,33.4,10.6,-1.2,1028,16.6,14,24,52,59,999,81,81,82,71
08/07/2006 08:40,5.2,1,227.3,2.6,92.6,192.2,13.4,40.6,13.1,-1.3,1069,17.2,14,24,52,59,999,81,82,83,71
08/07/2006 08:50,5.9,1.3,229.2,-1.4,136.3,246,20.6,60.5,19.3,-1.5,1171,18.9,14,25,52,60,999,82,82,83,71
08/07/2006 09:00,5.6,0.8,221.4,0.8,104.8,236.1,37.4,41.2,14.8,-1.6,1093,17.6,14,25,52,60,999,83,83,85,71
08/07/2006 09:10,5.7,0.9,218.8,-1.6,126.7,232.7,37,48.9,17.9,-1.6,1116,18,14,25,52,60,999,83,83,85,71
08/07/2006 09:20,5.5,1.1,222.6,-0.1,105.6,258.2,24.8,49.8,14.9,-1.4,1093,17.6,14,25,52,60,999,83,84,85,71
08/07/2006 09:30,7,1.2,227.2,4.5,218.7,426.2,67.1,84.9,31,-1.8,1322,21.3,14,25,53,61,999,85,85,87,71
08/07/2006 09:40,6.3,1.1,226.8,-0.8,155.6,300.5,36.8,59,22.1,-1.6,1214,19.6,14,25,54,62,999,87,87,90,68
08/07/2006 09:50,6.2,1,231.7,5.8,142.5,274.8,48.5,53.6,20.2,-1.7,1193,19.2,14,24,54,62,999,85,85,87,64
08/07/2006 10:00,4.3,1.2,236.6,1.7,56.3,135.1,-7.4,35.5,7.9,-0.7,1023,16.5,15,25,53,60,999,81,81,82,60
08/07/2006 10:10,4.8,1,226.8,-1.1,64.3,141.8,-0.9,30.3,9.1,-1.1,1027,16.6,15,25,53,59,999,77,77,77,57
08/07/2006 10:20,4.8,0.7,229.1,0.3,65.6,128.8,17.6,19.6,9.2,-1.2,1012,16.3,15,24,52,59,999,73,73,74,55
08/07/2006 10:30,5.1,1.2,230.8,-1.9,84.3,207,15.6,46.6,11.9,-1.1,1069,17.2,16,24,52,59,999,71,71,72,57
08/07/2006 10:40,6.8,1.2,220.6,-3.9,204.4,435.4,59.9,83.4,29,-1.8,1288,20.8,16,25,53,61,999,73,73,74,59
08/07/2006 10:50,6.1,1,220.2,-2.8,139.5,305.4,48.5,57.5,19.8,-1.7,1171,18.9,16,26,53,61,999,74,74,75,61
08/07/2006 11:00,5.8,1.3,224.1,0.1,132.8,304.1,31.3,72,18.8,-1.4,1161,18.7,16,26,53,61,999,75,75,76,62
08/07/2006 11:10,6.7,1.4,207.5,-6,190.9,357.9,13.7,87.2,27.1,-1.6,1281,20.7,16,26,54,61,999,76,76,77,64
08/07/2006 11:20,5.9,1,209.8,1.1,119.6,290.6,41.6,45.1,16.9,-1.6,1150,18.5,16,26,54,62,999,77,77,79,65
08/07/2006 11:30,5.6,1.2,206.9,-2,112.1,347,27,62.4,15.9,-1.5,1112,17.9,16,26,54,61,999,77,77,78,66
08/07/2006 11:40,5.8,1,203.8,-1,120.2,279.6,42.3,47.7,17,-1.6,1132,18.2,16,26,54,61,999,78,78,79,66
08/07/2006 11:50,5.7,0.9,215,2.1,112.5,205.4,42.8,41.8,15.9,-1.6,1105,17.8,16,26,53,61,999,78,78,79,67
08/07/2006 12:00,6.3,1,199.9,-6.5,161.7,336.3,53.5,67.9,22.9,-1.7,1195,19.3,16,26,53,61,999,79,79,80,67
08/07/2006 12:10,7.3,0.7,205.8,4.8,228.3,315.9,133.9,38.8,32.4,-1.8,1379,22.2,16,27,54,62,999,82,82,83,68
08/07/2006 12:20,6.8,0.7,204.2,-0.1,180.7,272.2,71,44.3,25.6,-1.8,1291,20.8,16,27,55,63,999,83,84,85,68
08/07/2006 12:30,6.3,1.5,193.9,-0.3,159,349.6,20.3,82,22.6,-1.5,1239,20,16,27,55,62,999,83,84,85,69
08/07/2006 12:40,5,1.4,202.4,-1.3,86.9,192.3,3.4,54,12.3,-1,1081,17.4,16,27,54,62,999,83,84,85,70
08/07/2006 12:50,5.7,1,197.6,-0.7,117.1,254,26.3,50.5,16.6,-1.6,1121,18.1,16,26,54,61,999,82,82,84,70
08/07/2006 13:00,7,0.8,196,-0.9,224.2,351.4,97.3,51.6,31.8,-1.8,1331,21.5,15,27,54,62,999,85,85,86,70
08/07/2006 13:10,5.7,1.1,201.1,1.8,120.6,336.4,22.3,62.3,17.1,-1.6,1127,18.2,15,26,54,62,999,86,86,88,69
08/07/2006 13:20,5.3,1,190.3,-4.9,94.8,217.1,27.8,44.8,13.4,-1.3,1066,17.2,15,25,54,61,999,83,83,84,64
08/07/2006 13:30,6.7,0.7,197.9,2.8,180.6,272.3,84.5,38.6,25.6,-1.8,1271,20.5,15,25,54,62,999,82,82,82,60
08/07/2006 13:40,4.5,1,196,1.3,59.7,156.6,2.6,35.6,8.4,-0.9,1027,16.6,14,24,54,61,999,79,79,78,57
08/07/2006 13:50,5.6,1,183.1,-4.1,112.8,236.8,10.5,46.9,16,-1.5,1099,17.7,14,24,54,60,999,75,75,75,54
08/07/2006 14:00,5.5,0.7,180.8,-2.7,105.3,196.8,49.8,29.8,14.9,-1.6,1077,17.4,14,24,54,61,999,73,73,73,55
08/07/2006 14:10,4.7,0.8,171.4,-6,68.1,147.2,4.3,29.5,9.6,-1,1017,16.4,14,24,53,60,999,71,71,71,57
08/07/2006 14:20,4.4,0.8,158.7,-2.6,48,110.6,6.2,23.5,6.7,-0.7,1007,16.2,14,24,53,59,999,70,70,70,59
08/07/2006 14:30,6,0.7,171.9,3.7,128.4,222.1,54.1,31,18.2,-1.8,1145,18.5,14,24,53,60,999,70,70,71,60
08/07/2006 14:40,5.5,0.7,168.3,-3.3,100.8,176.8,40.1,23.9,14.3,-1.6,1067,17.2,14,24,53,61,999,72,71,72,61
08/07/2006 14:50,6.2,0.8,174.9,1.6,143.4,272.7,69.9,40,20.3,-1.8,1170,18.9,14,24,53,61,999,72,72,73,62
08/07/2006 15:00,5.7,1.1,166,-4.2,125.1,239.4,22.4,50.4,17.7,-1.5,1129,18.2,14,24,53,61,999,74,74,75,63
08/07/2006 15:10,5.7,1,168.5,-0.5,116.1,200.3,17.4,44.6,16.4,-1.5,1130,18.2,14,24,54,61,999,75,75,76,64
08/07/2006 15:20,6,1.2,166.2,-2.8,137.7,237.8,15,58.8,19.5,-1.6,1171,18.9,14,24,53,61,999,75,75,76,64
08/07/2006 15:30,5.8,1.1,161.4,-5.7,129.2,243.3,29.7,42,18.3,-1.5,1132,18.2,14,24,54,61,999,76,76,77,65
08/07/2006 15:40,5.1,0.9,156.4,-0.8,79,136.4,26.3,25.4,11.1,-1.3,1046,16.9,14,24,53,61,999,76,76,77,65
08/07/2006 15:50,5.8,1.1,156.7,-3.2,130.5,236.1,23.9,45.6,18.5,-1.6,1138,18.3,14,24,53,61,999,76,76,77,66
08/07/2006 16:00,6,1,155.9,-0.7,137,248.8,45.2,42.4,19.4,-1.6,1156,18.6,14,24,54,61,999,77,78,78,66
08/07/2006 16:10,6.2,1,151.9,-2.2,160.7,302.3,59.5,49.5,22.8,-1.7,1193,19.2,14,24,54,62,999,79,79,80,66
08/07/2006 16:20,6.6,1,154.7,4,176.3,345.2,80.3,49.6,25,-1.7,1251,20.2,14,25,54,62,999,80,81,81,67
08/07/2006 16:30,7.1,1,151.5,0.8,231,410.9,86.9,75.8,32.8,-1.8,1335,21.5,14,25,54,62,999,82,83,83,67
08/07/2006 16:40,7.5,1.2,155.5,2.4,290.7,450.2,92.8,94.3,41.3,-1.7,1420,22.9,14,25,55,63,999,87,87,89,68
08/07/2006 16:50,7.7,1.3,152.1,-4.4,292.5,559.2,-6.9,98.4,41.7,-1.4,1433,23.1,13,24,55,63,999,88,89,91,64
08/07/2006 17:00,8.4,1.5,143.5,0.2,400.2,671.6,140.1,146.5,56.9,-1.5,1509,24.3,13,23,55,63,999,86,86,87,61
08/07/2006 17:10,9.2,1.3,146.8,-0.1,509.2,740.4,233.9,110.7,70.8,-1.2,1585,25.6,13,23,57,65,999,86,86,87,59
08/07/2006 17:20,9.7,1.6,147.7,0.8,545.6,736,217.4,135.6,72.6,-0.7,1580,25.5,13,23,58,66,999,87,87,88,57
08/07/2006 17:30,10.2,1.4,145.8,-1.1,592.4,743.1,219.3,106,75.3,-0.1,1607,25.9,13,23,59,67,999,88,88,88,57
08/07/2006 17:40,9.5,1.4,149.7,2.8,516,740.3,214.8,124,67,-1.1,1585,25.6,13,23,58,66,999,88,89,89,57
08/07/2006 17:50,10.1,1.4,149.4,2.5,582.9,745.8,283,112.8,74.1,0,1607,25.9,13,23,58,66,999,88,88,89,56
08/07/2006 18:00,9.5,1.8,152.9,2.9,513.9,745,62.7,157.9,67.3,-0.6,1566,25.3,13,23,58,66,999,89,89,89,57
08/07/2006 18:10,9.7,1.3,157.5,3.8,531.4,747.1,263.1,108.4,71.3,-1,1607,25.9,13,23,58,66,999,89,89,89,57
08/07/2006 18:20,9.1,1.6,163.4,4.9,460.1,731.4,177.1,135.2,63.6,-1.1,1562,25.2,14,22,57,65,999,88,88,88,57
08/07/2006 18:30,8.5,1.5,157.5,-2.5,415.2,729.6,147.5,135.5,58.3,-1.5,1522,24.5,13,22,56,64,999,86,86,87,57
08/07/2006 18:40,8.4,1.3,155.9,-1.3,371.3,651.6,157.8,110,52.8,-1.7,1519,24.5,13,22,55,63,999,84,84,84,56
08/07/2006 18:50,8.8,1.3,149.8,-2.4,453,729.4,183.4,107.2,63.4,-1.5,1561,25.2,13,22,55,63,999,83,83,84,56
08/07/2006 19:00,9.8,1.5,147.1,-3.2,566.7,737.6,234.3,125.5,75.6,-0.2,1597,25.8,13,22,55,64,999,86,85,86,56
08/07/2006 19:10,9.7,1.4,148.7,2.9,539,746.3,214.6,123.4,70.9,-0.8,1594,25.7,13,22,56,64,999,87,87,87,56
08/07/2006 19:20,9.9,1.6,153,-0.2,557.5,741.9,246.1,130.9,72.8,-0.2,1598,25.8,13,22,56,65,999,87,87,87,56
08/07/2006 19:30,10.7,1.4,158.7,2.8,635.7,750.8,297,98.6,75.1,0.9,1610,26,13,22,56,65,999,89,89,89,56
08/07/2006 19:40,10.4,1.3,159.6,2.6,610.7,746.2,182.3,112.2,75.9,0,1610,26,13,22,57,66,999,91,91,90,56
08/07/2006 19:50,10.9,2.1,158,-2,593.7,747.5,224.9,143.3,78.5,2,1606,25.9,13,22,57,66,999,91,92,91,57
08/07/2006 20:00,10.5,1.5,158.9,-1.1,628.2,746.6,223.9,97.7,76.6,0.8,1607,25.9,13,22,58,66,999,93,93,93,57
08/07/2006 20:10,9.5,1.4,162.8,2.8,510.8,748.5,221.3,114.9,67.6,-1.1,1593,25.7,13,22,58,66,999,92,92,91,57
08/07/2006 20:20,9.7,1.2,165.3,2.1,534.9,744.9,268.6,105.9,71.5,-1,1610,26,13,22,58,66,999,91,91,90,58
08/07/2006 20:30,8.9,1.4,169.4,3.6,433.2,733.7,167.2,130.9,59.5,-1.5,1556,25.1,13,22,57,65,999,90,90,89,58
08/07/2006 20:40,8.2,1.3,174.3,3.1,363,679.5,120.9,117,51.6,-1.7,1507,24.3,13,22,56,64,999,87,87,87,57
08/07/2006 20:50,8.3,1.1,176.9,0,368.5,578.8,172.7,96.7,52.4,-1.8,1508,24.3,13,21,55,62,999,85,84,84,57
08/07/2006 21:00,8.1,1.2,179.4,2.2,344.4,700.7,179.3,114.6,49,-1.7,1480,23.9,14,21,55,63,999,83,83,82,56
08/07/2006 21:10,8.4,1.3,182.9,1.5,374.1,727.1,121,125.4,52.7,-1.6,1523,24.6,14,22,58,67,999,82,82,82,56
08/07/2006 21:20,8.6,1.8,184.8,-0.4,396.6,742.1,135.2,150.8,54,-1.4,1502,24.2,14,22,56,64,999,82,81,81,55
08/07/2006 21:30,8.3,1.5,182.4,0.4,366.2,736.2,179.8,105.5,51.4,-1.7,1508,24.3,14,21,55,63,999,81,81,80,55
08/07/2006 21:40,9.5,1.4,186.7,0.2,516.2,748.3,164.9,129.7,67.9,-0.9,1580,25.5,14,21,55,63,999,81,81,81,55
08/07/2006 21:50,8.7,1.4,190.5,2,419.4,726.9,136.3,117.8,59.3,-1.5,1547,24.9,14,22,56,64,999,82,82,81,54
08/07/2006 22:00,9.6,1.7,192.7,0.6,502.9,744,173.7,147.6,66.4,-0.6,1580,25.5,14,21,55,64,999,82,82,81,54
08/07/2006 22:10,8.9,1.5,192.5,0.4,434.6,744.8,197.8,117.9,59.2,-1.4,1552,25,15,22,55,64,999,82,82,81,54
08/07/2006 22:20,8.7,1.7,193.5,1.4,428.1,729.8,168,141.2,59.1,-1.4,1529,24.7,15,22,55,63,999,81,81,80,54
08/07/2006 22:30,8.8,1.5,195.3,3.2,425.7,739.7,143.6,127.9,58.9,-1.5,1550,25,15,22,55,63,999,81,81,80,54
08/07/2006 22:40,8.9,1.5,196.7,4.6,441.8,741.4,176.9,135.1,59.8,-1.4,1550,25,15,22,55,63,999,81,80,80,54
08/07/2006 22:50,8.5,1.4,195.3,-2.7,381.2,733.8,139.2,133.6,52.8,-1.6,1523,24.6,15,22,55,63,999,80,80,79,54
08/07/2006 23:00,8.1,1.4,198.1,0,338.7,629,112.9,118.9,48.1,-1.7,1475,23.8,15,22,56,64,999,79,78,78,53
08/07/2006 23:10,7.6,1.5,196.5,-1.6,292.6,731.7,83.8,118.9,40.5,-1.6,1425,23,15,22,58,66,999,77,77,76,53
08/07/2006 23:20,8.1,1.3,196.8,-1.3,335.6,640.3,145.3,109.2,47.7,-1.7,1483,23.9,15,22,57,65,999,76,75,76,52
08/07/2006 23:30,8.1,1.4,196.6,-1.5,343.7,739.1,149.7,119.5,47.7,-1.6,1492,24.1,15,22,58,65,999,76,75,76,52
08/07/2006 23:40,7.4,1.5,200.6,2.5,285.2,515.3,87.4,109.1,40.5,-1.6,1408,22.7,15,22,58,65,999,75,74,75,52
08/07/2006 23:50,7.2,1.1,197.3,-0.8,240.1,463.4,55.6,66.9,34.1,-1.7,1375,22.2,15,22,57,64,999,73,73,74,53
09/07/2006,6,1,196,-0.2,131.5,261.9,-6.2,50.7,18.8,-1.2,1235,19.9,16,24,56,63,999,72,72,73,56
09/07/2006 00:10,4.7,0.9,207.1,3,65.1,210.9,11.9,31.4,9.2,-1.1,1019,16.4,16,23,55,61,999,72,72,73,59
09/07/2006 00:20,6.3,1.1,198.1,-2.3,153.6,384.7,50.8,59.3,21.8,-1.6,1209,19.5,16,24,56,63,999,73,73,74,60
09/07/2006 00:30,5.6,1,198.2,-2.1,116.6,227.3,34.8,38.9,16.5,-1.5,1109,17.9,16,24,55,62,999,75,75,76,62
09/07/2006 00:40,6.1,0.9,194.7,-3.4,137,264.4,49.4,36.3,19.4,-1.7,1159,18.7,16,24,55,62,999,75,76,77,63
09/07/2006 00:50,5.7,0.7,194.8,2.1,108.3,190.8,55.2,30.8,15.3,-1.7,1093,17.6,16,24,54,62,999,76,77,77,64
09/07/2006 01:00,5.6,0.9,191.6,-3,105.3,221.6,43.4,33.8,14.9,-1.6,1094,17.6,16,24,54,61,999,76,76,77,65
09/07/2006 01:10,5.9,0.9,194.4,2.9,123.8,238.6,24.8,41.6,17.5,-1.7,1147,18.5,16,24,54,62,999,77,77,78,66
09/07/2006 01:20,6,0.9,195.7,-2,135.2,265.4,57,35.5,19.2,-1.7,1154,18.6,16,24,54,62,999,78,78,79,66
09/07/2006 01:30,6.3,1.1,195.3,-1,153.2,311.5,40.8,45.9,21.7,-1.7,1221,19.7,16,25,54,62,999,79,79,80,67
09/07/2006 01:40,6.5,1,194.6,-0.5,167.3,299.2,57.3,51.1,23.7,-1.8,1238,19.9,16,25,54,62,999,80,80,81,67
09/07/2006 01:50,6.7,1,196.6,3.6,183.8,339.2,81.3,56.4,26.1,-1.7,1277,20.6,16,25,55,63,999,82,82,83,68
09/07/2006 02:00,7.2,1,197,-1.1,227.8,450.9,85,75.8,32.4,-1.8,1338,21.6,16,25,55,63,999,83,84,85,69
09/07/2006 02:10,8.2,1.2,201.2,0.6,334.3,517.3,-6.5,94.6,47.7,-1.5,1502,24.2,16,25,56,64,999,88,88,90,68
09/07/2006 02:20,8.3,1.5,211.3,5.3,358,733.3,107.4,131.7,49.6,-1.6,1494,24.1,16,24,57,64,999,87,87,89,65
09/07/2006 02:30,9.2,1.1,227.5,6.1,456.9,725.1,194.2,105.4,64.5,-1.5,1590,25.6,16,24,57,65,999,86,86,87,62
09/07/2006 02:40,8.5,1.2,222.6,-1.6,395.3,665.3,195.2,110.5,56.2,-1.7,1540,24.8,16,24,59,66,999,86,86,87,61
09/07/2006 02:50,7.2,1,228.2,1.7,238.1,505.3,99.6,65.1,33.8,-1.7,1377,22.2,16,23,58,65,999,83,83,83,60
09/07/2006 03:00,5.6,0.9,223.6,-4.7,103.7,204.6,-3.6,38.2,15.7,-0.9,1171,18.9,15,23,56,63,999,79,79,79,59
09/07/2006 03:10,5.7,0.9,224.6,-0.8,115.2,248.6,39.3,41.4,16.3,-1.6,1112,17.9,15,23,55,61,999,77,77,77,57
09/07/2006 03:20,6.4,0.9,232.2,3.6,168.2,392.8,66.9,51.9,23.9,-1.8,1221,19.7,15,22,54,62,999,76,76,76,56
09/07/2006 03:30,5.9,0.8,237.6,3.3,123.4,188.3,64.2,26.8,17.5,-1.7,1138,18.3,15,23,55,62,999,74,74,74,55
09/07/2006 03:40,6.4,0.8,227,-4.8,154.5,226.2,78.3,33.4,21.9,-1.8,1201,19.4,15,23,55,62,999,73,73,73,57
09/07/2006 03:50,5.7,0.9,217.3,-4.6,110.3,229,42,35.6,15.6,-1.6,1108,17.9,15,24,55,62,999,72,72,73,60
09/07/2006 04:00,5.1,0.9,214.5,-1.2,81.9,161.6,25.1,30.9,11.6,-1.3,1039,16.7,15,24,54,61,999,71,71,72,61
09/07/2006 04:10,6.4,1,216,-0.3,155,283.9,69.7,50.7,22,-1.8,1214,19.6,15,24,54,62,999,72,72,73,62
09/07/2006 04:20,6.6,0.9,216.1,-0.2,177.7,281.3,86,50.1,25.2,-1.8,1250,20.2,16,25,55,62,999,74,74,75,63
09/07/2006 04:30,7.3,1.2,221.5,2,242.6,450.8,87.1,87.6,34.5,-1.8,1371,22.1,16,25,55,63,999,77,77,78,64
09/07/2006 04:40,7.9,1.5,228.4,4.6,311.3,596.6,-2.8,119.4,44.4,-1.4,1459,23.5,15,26,56,64,999,81,81,82,66
09/07/2006 04:50,8.2,1.2,225.7,-3.1,335.7,645.5,148.4,91.1,47.7,-1.8,1490,24,15,26,56,64,999,82,82,83,67
09/07/2006 05:00,7,1.1,228.3,1.2,225,453.8,74.7,77.9,32,-1.7,1353,21.8,15,26,56,64,999,82,82,84,68
09/07/2006 05:10,5.9,1,223.3,-4.3,132.6,267,-6.6,50,19,-1.3,1196,19.3,15,25,55,63,999,82,82,83,69
